SYMBOL,DATE,itime,rtime,iprice
AA,20130128,12:30:00,12:29:56,8.91
AA,20130128,12:45:00,12:44:57,8.9182
AA,20130128,13:00:00,12:59:58,8.92
AA,20130128,13:15:00,13:14:58,8.89
AA,20130128,13:30:00,13:29:57,8.89
AA,20130128,13:45:00,13:44:55,8.89
AA,20130128,14:00:00,13:59:57,8.89
AA,20130128,14:15:00,14:14:59,8.905
AA,20130128,14:30:00,14:29:59,8.895
AA,20130128,14:45:00,14:44:49,8.9
AA,20130128,15:00:00,14:59:58,8.891
AA,20130128,15:15:00,15:14:57,8.8864
AA,20130128,15:30:00,15:29:59,8.89
AA,20130128,15:45:00,15:44:59,8.89
AA,20130128,16:00:00,15:59:59,8.89
AA,20130128,16:15:00,16:14:49,8.9
AA,20130129,9:30:00,16:26:09,8.92
AA,20130129,9:45:00,9:44:59,8.9
AA,20130129,10:00:00,9:59:57,8.955
AA,20130129,10:15:00,10:14:58,8.92
AA,20130129,10:30:00,10:29:59,8.915
AA,20130129,10:45:00,10:44:58,8.91
AA,20130129,11:00:00,10:59:56,8.91
AA,20130129,11:15:00,11:14:59,8.91
AA,20130129,11:30:00,11:29:57,8.92
AA,20130129,11:45:00,11:44:58,8.9201
AA,20130129,12:00:00,11:59:56,8.92
AA,20130129,12:15:00,12:14:59,8.91
AA,20130129,12:30:00,12:29:58,8.91
AA,20130129,12:45:00,12:44:52,8.91
AA,20130129,13:00:00,12:59:57,8.91
AA,20130129,13:15:00,13:14:59,8.9
AA,20130129,13:30:00,13:29:59,8.91
AA,20130129,13:45:00,13:44:52,8.9001
AA,20130129,14:00:00,13:59:57,8.88
AA,20130129,14:15:00,14:14:58,8.88
AA,20130129,14:30:00,14:29:48,8.885
AA,20130129,14:45:00,14:44:59,8.89
AA,20130129,15:00:00,14:59:57,8.88
AA,20130129,15:15:00,15:14:58,8.8819
AA,20130129,15:30:00,15:29:58,8.89
AA,20130129,15:45:00,15:44:58,8.885
AA,20130129,16:00:00,15:59:59,8.88
AA,20130129,16:15:00,16:13:02,8.8809
AA,20130130,9:30:00,16:29:07,8.92
AA,20130130,9:45:00,9:44:58,8.96
AA,20130130,10:00:00,9:59:59,8.89
AA,20130130,10:15:00,10:14:58,8.905
AA,20130130,10:30:00,10:29:59,8.86
AA,20130130,10:45:00,10:44:59,8.87
AA,20130130,11:00:00,10:59:59,8.88
AA,20130130,11:15:00,11:14:58,8.91
AA,20130130,11:30:00,11:29:59,8.91
AA,20130130,11:45:00,11:44:59,8.9
AA,20130130,12:00:00,11:59:56,8.885
AA,20130130,12:15:00,12:14:57,8.88
AA,20130130,12:30:00,12:29:59,8.8619
AA,20130130,12:45:00,12:44:59,8.85
AA,20130130,13:00:00,12:59:59,8.89
AA,20130130,13:15:00,13:14:57,8.885
AA,20130130,13:30:00,13:29:55,8.8899
AA,20130130,13:45:00,13:44:59,8.88
AA,20130130,14:00:00,13:59:58,8.87
AA,20130130,14:15:00,14:14:59,8.855
AA,20130130,14:30:00,14:29:55,8.86
AA,20130130,14:45:00,14:44:51,8.83
AA,20130130,15:00:00,14:59:58,8.84
AA,20130130,15:15:00,15:14:57,8.82
AA,20130130,15:30:00,15:29:58,8.83
AA,20130130,15:45:00,15:44:57,8.8
AA,20130130,16:00:00,15:59:59,8.8
AA,20130130,16:15:00,16:10:09,8.8
AA,20130131,9:30:00,16:26:24,8.78
AA,20130131,9:45:00,9:44:57,8.81
AA,20130131,10:00:00,9:59:58,8.8
AA,20130131,10:15:00,10:14:57,8.815
AA,20130131,10:30:00,10:29:59,8.8125
AA,20130131,10:45:00,10:44:59,8.8101
AA,20130131,11:00:00,10:59:57,8.82
AA,20130131,11:15:00,11:14:59,8.815
AA,20130131,11:30:00,11:29:58,8.81
AA,20130131,11:45:00,11:44:58,8.8074
AA,20130131,12:00:00,11:59:53,8.8
AA,20130131,12:15:00,12:14:58,8.81
AA,20130131,12:30:00,12:29:55,8.815
AA,20130131,12:45:00,12:44:54,8.82
AA,20130131,13:00:00,12:59:59,8.83
AA,20130131,13:15:00,13:14:53,8.83
AA,20130131,13:30:00,13:29:53,8.835
AA,20130131,13:45:00,13:44:59,8.84
AA,20130131,14:00:00,13:59:57,8.85
AA,20130131,14:15:00,14:14:50,8.84
AA,20130131,14:30:00,14:29:54,8.8476
AA,20130131,14:45:00,14:44:59,8.86
AA,20130131,15:00:00,14:59:58,8.85
AA,20130131,15:15:00,15:14:54,8.8499
AA,20130131,15:30:00,15:29:58,8.83
AA,20130131,15:45:00,15:44:58,8.83
AA,20130131,16:00:00,15:59:59,8.85
AA,20130131,16:15:00,16:11:52,8.84
AA,20130201,9:30:00,16:27:54,8.9
AA,20130201,9:45:00,9:44:52,8.88
AA,20130201,10:00:00,9:59:59,8.865
AA,20130201,10:15:00,10:14:59,8.89
AA,20130201,10:30:00,10:29:59,8.89
AA,20130201,10:45:00,10:44:59,8.9
AA,20130201,11:00:00,10:59:59,8.9
AA,20130201,11:15:00,11:14:58,8.91
AA,20130201,11:30:00,11:29:58,8.91
AA,20130201,11:45:00,11:44:59,8.94
AA,20130201,12:00:00,11:59:59,8.94
AA,20130201,12:15:00,12:14:55,8.97
